,index,count,cum_sum,cum_percent
1506,Schneller Teller - Aktion,7,4336984,99.95805295652903
1507,SATTMACHER,7,4336991,99.95821429131162
1508,Speisenangebot ,6,4336997,99.95835257826812
1509,Speisenangebot 1.,6,4337003,99.95849086522462
1510,Oktoberfest Menü,6,4337009,99.95862915218112
1511,Akionsessen,6,4337015,99.9587674391376
1512,Cafeteria Snacks,6,4337021,99.9589057260941
1513,Heute in der Cafeteria Essen 4!,6,4337027,99.9590440130506
1514,STREETFOOD,6,4337033,99.9591823000071
1515,Menü 3 mit drei Beilagen.,6,4337039,99.9593205869636
1516,Ausgabe 1 crazy friesday - canadian streetfood,6,4337045,99.9594588739201
1517,Ausgabe 1 crazy friesday - canadian streetfood Fleischlose Alternative,6,4337051,99.95959716087658
1518,D + E,6,4337057,99.95973544783308
1519,Komponente 4 - vegetarisch,6,4337063,99.95987373478958
1520,Angebot 4  in der Cafeteria,6,4337069,99.96001202174608
1521,Vegetaria a,6,4337075,99.96015030870258
1522,[kĹri]werk,6,4337081,99.96028859565908
1523,Campus Cooking - Angebot im Food Truck,6,4337087,99.96042688261558
1524,Angebot zur Tschechischen Woche,6,4337093,99.96056516957208
1525,Wahlbuffet Weihnachtsmarkt,6,4337099,99.96070345652858
1526,Grillfest: Krakauer,6,4337105,99.96084174348508
1527,Fish & Chips,6,4337111,99.96098003044158
1528,Ofen - Menü,6,4337117,99.96111831739807
1529,Grillfest: Putensteak,6,4337123,99.96125660435456
1530,Aktionsbeilage Stärke 4,6,4337129,99.96139489131106
1531,WOK-Pfanne Premium NEU,6,4337135,99.96153317826756
1532,Aktion zur Spargelwoche,6,4337141,99.96167146522406
1533,Eiweißarm.vollwert. Essen,6,4337147,99.96180975218056
1534,Salat Bar,6,4337153,99.96194803913706
1535,Wok Gericht,6,4337159,99.96208632609354
1536,Menü 2 Spargel - das elfenbein der küche,6,4337165,99.96222461305004
1537,Leer,6,4337171,99.96236290000654
1538,Abendessen / dinner,6,4337177,99.96250118696305
1539,Essen 16,6,4337183,99.96263947391955
1540,Grillfest: Schweinesteak,6,4337189,99.96277776087604
1541,Grillstand,6,4337195,99.96291604783254
1542,Rind Geflügel,6,4337201,99.96305433478904
1543,Frühstück / breakfast,6,4337207,99.96319262174553
1544,Soja Bolognese,6,4337213,99.96333090870203
1545,Nuggets and Bites,6,4337219,99.96346919565853
1546," Heute kein Angebot mensaVital, dafür Ausgabe Asia-Theke",6,4337225,99.96360748261502
1547,Auszeit fleischlos,6,4337231,99.96374576957152
1548,Cafeteria Angebot von 8:00-15:30Uhr:,6,4337237,99.96388405652802
1549,Cordon Bleu,6,4337243,99.96402234348452
1550,Abend - Pizza,6,4337249,99.96416063044101
1551,Grillfest: Bratwurst,6,4337255,99.96429891739751
1552,Aktionsbeilage Gemüse 4,5,4337260,99.96441415652792
1553,Angrillen auf der Asia-Terrasse,5,4337265,99.96452939565835
1554,X-Mas Spezial am Grill,5,4337270,99.96464463478875
1555,Veganes Gericht NEU,5,4337275,99.96475987391918
1556,Oktoberfest-Dessert,5,4337280,99.96487511304959
1557,Speisenangebot 3.,5,4337285,99.96499035218001
1558,frischer Spargel am Grill,5,4337290,99.96510559131042
1559,Summertime @ Poolbar,5,4337295,99.96522083044083
1560,QUERBEET | EG Nord ab 14:30 Uhr,5,4337300,99.96533606957124
1561,Cafeteria Angebot von 8:00-14:30 Uhr !,5,4337305,99.96545130870166
1562,Adventsmenü,5,4337310,99.96556654783207
1563,Aktionswoche Die ente im eo,5,4337315,99.96568178696249
1564,Low Carb Aktion,5,4337320,99.9657970260929
1565,Cafeteria Pfannengericht,5,4337325,99.96591226522332
1566,Tellergericht 6+,5,4337330,99.96602750435373
1567,Angebot zur historischen Woche,5,4337335,99.96614274348416
1568,Schülermenü,5,4337340,99.96625798261456
1569,Menü 3.,5,4337345,99.96637322174497
1570,Aktion: Der Markt von,5,4337350,99.9664884608754
1571,Angebot zur Matjeswoche,5,4337355,99.9666037000058
1572,Bio - vegeta-risch & Co.,5,4337360,99.96671893913623
1573,Menü 2 Weihnachtsessen,5,4337365,99.96683417826664
1574,Menü 2 Schnitzel,5,4337370,99.96694941739706
1575,Mensa Snack / Theke 5,5,4337375,99.96706465652747
1576,Beilage Standard B,5,4337380,99.96717989565789
1577,Mensa Salat  /  Theke 3,5,4337385,99.96729513478829
1578,Menü 1 Fitness-menü,5,4337390,99.96741037391871
1579,Cafeteria Angebot von 11:00 16:30 Uhr:,5,4337395,99.96752561304912
1580,Aus dem Pizzaofen,5,4337400,99.96764085217954
1581,Aktion aus dem Wok,5,4337405,99.96775609130995
1582,Shogok,5,4337410,99.96787133044037
1583,Nudeltheke nach Gewicht (Preis pro 100 g)  ,5,4337415,99.96798656957078
1584,Coq au vin,5,4337420,99.9681018087012
1585,Summer Bowl,5,4337425,99.96821704783162
1586,Angebot zur Orientalischen Woche,5,4337430,99.96833228696202
1587,Beilagen Abendmensa BuFra,5,4337435,99.96844752609245
1588,Menü 1 Oktoberfest,5,4337440,99.96856276522286
1589,Komponente 4 ,5,4337445,99.96867800435328
1590,Bio-Menü Alle Menü- komponenten auch einzeln erhältlich,5,4337450,99.96879324348369
1591,Abendangebot- ab 15.00 Uhr,5,4337455,99.96890848261411
1592,Summertime @ Poolbar...,5,4337460,99.96902372174452
1593,Aktionswoche Erdbeer- und spargelwoche,5,4337465,99.96913896087494
1594,American-Week,5,4337470,99.96925420000534
1595,Schwein Vegan,5,4337475,99.96936943913576
1596,Rustikal,5,4337480,99.96948467826617
1597,Desserttheke,5,4337485,99.9695999173966
1598,Kulinarischer Jakobsweg,5,4337490,99.969715156527
1599,Pasta-Bar,5,4337495,99.96983039565743
1600,Fit in den Frühling,5,4337500,99.96994563478783
1601,Herzhaft,5,4337505,99.97006087391826
1602,Angebot Cafeteria,5,4337510,99.97017611304867
1603,Rind Schwein Vegan,5,4337515,99.97029135217907
1604,xBeliebt & Gern Gegessen,5,4337520,99.97040659130948
1605,Nacht der Klänge,5,4337525,99.9705218304399
1606,Adyghe- Herzhaftes Eurasien,5,4337530,99.97063706957033
1607,Pfannengerichte,5,4337535,99.97075230870074
1608,Cafeteria Angebot von 8:00-15:00 Uhr:,5,4337540,99.97086754783115
1609,Heute in der Cafeteria !,4,4337544,99.9709597391355
1610,Bowls,4,4337548,99.97105193043981
1611,Cafeteria Angebot von 8:00 - 16:30 Uhr:,4,4337552,99.97114412174415
1612,Aktion Tandem,4,4337556,99.97123631304848
1613,Take Away,4,4337560,99.97132850435281
1614,Angebot Tschechischer Tag,4,4337564,99.97142069565714
1615,Battle Vleisch,4,4337568,99.97151288696148
1616,Aktion Wok,4,4337572,99.97160507826581
1617,Koreanische Woche,4,4337576,99.97169726957014
1618,Ausgabe 1 Mensaessen-To-Go in der Mensaria Atrium Fleischlose Alternative,4,4337580,99.97178946087448
1619,Grillfest: Bauernsalat,4,4337584,99.97188165217881
1620,"Mighty Meat ""Fleisch ist mein Gemüse""",4,4337588,99.97197384348313
1621,Moussaka vegetarisch,4,4337592,99.97206603478746
1622,"Grill Beilagen 2,60",4,4337596,99.9721582260918
1623,Ausgabe 1 Mensaessen-To-Go in der Mensaria Atrium,4,4337600,99.97225041739614
1624,Angebot zur jüdischen Woche,4,4337604,99.97234260870046
1625,Fisch vom Grill,4,4337608,99.97243480000479
1626,Aktionswoche Throwback-woche,4,4337612,99.97252699130912
1627,Big Chicago-Cheese Burger,4,4337616,99.97261918261346
1628,SALATBUFFET,4,4337620,99.97271137391779
1629,"Cafeteria Tagesangebot 2,50 Euro",4,4337624,99.97280356522212
1630,ZZZ KT,4,4337628,99.97289575652644
1631,Cafetria Angebot von 8:00-15:00 Uhr:,4,4337632,99.97298794783079
1632,Beilagen+Desserts,4,4337636,99.97308013913512
1633,Weihnachtsmarkt im UHG,4,4337640,99.97317233043945
1634,Cafeteria Angebot von 8:00-15:30:,4,4337644,99.97326452174377
1635,Cafeteria Menü vegetarisch,4,4337648,99.9733567130481
1636,! Save the date !,4,4337652,99.97344890435245
1637,Tagesmneü vegetarisch,4,4337656,99.97354109565677
1638,Grill - mensaVital,4,4337660,99.9736332869611
1639,Filetto Di Manzo,4,4337664,99.97372547826544
1640,Cafeteria Oktoberfest Menü,4,4337668,99.97381766956977
1641,fertig 4,4,4337672,99.9739098608741
1642,Abendangebot 15:00 - 18:00,4,4337676,99.97400205217843
1643,Cafeteria vegan,4,4337680,99.97409424348277
1644,Cafeteria-Angebot,4,4337684,99.9741864347871
1645,kombinierBar (wöchtenlich wechselnd),4,4337688,99.97427862609143
1646,Abend - Mio-Aktion,4,4337692,99.97437081739577
1647,Essen4,4,4337696,99.9744630087001
1648,Heiße Theke Schnitzel,4,4337700,99.97455520000442
1649,Grillstand - Menü ,4,4337704,99.97464739130876
1650,Grillfest: Ofenkartoffel,4,4337708,99.9747395826131
1651,Erntedankfest,4,4337712,99.97483177391742
1652,Cafeteria von 8.00 - 15:00 Uhr  in der Mensa :,4,4337716,99.97492396522175
1653,Ostfriesische Tage,4,4337720,99.97501615652608
1654,Veganes Tagesangebot 1,4,4337724,99.97510834783043
1655,The Taste of Asia,4,4337728,99.97520053913475
1656,QUERBEET | EG Nord ab 17:30 Uhr,4,4337732,99.97529273043908
1657,Essen 4 - Weihnachtsessen,4,4337736,99.97538492174341
1658,Tagesgericht 3 (Vegetarisch),4,4337740,99.97547711304775
1659,Gemüsegarten 1,4,4337744,99.97556930435208
1660,Weihnachtsmarkt in der Halle,4,4337748,99.97566149565641
1661,Unser Angebot finden Sie im Erdgeschoss,4,4337752,99.97575368696073
1662,Nudelteller,4,4337756,99.97584587826506
1663,zzz Fischgericht NEU,4,4337760,99.97593806956941
1664,Angebot zur tschechischen Woche,4,4337764,99.97603026087374
1665,Spargel Klassisch am Grill,4,4337768,99.97612245217806
1666,Essen 4-Sächsische Woche,4,4337772,99.9762146434824
1667,Ausgabe 1 crazy friesday -Poutine- canadian streetfood Fleischlose Alternative,4,4337776,99.97630683478673
1668,Ausgabe 1 crazy friesday -Poutine- canadian streetfood,4,4337780,99.97639902609106
1669,Cafeteria Angebot von 8:00-14:30Uhr:,4,4337784,99.97649121739539
1670,zzzGemüsebeilage,4,4337788,99.97658340869972
1671,WORLDWIDE | EG Nord ab 14:30 Uhr,4,4337792,99.97667560000406
1672,Französische Woche,4,4337796,99.97676779130839
1673,Aktionswoche,4,4337800,99.97685998261272
1674,Aktionswoche Trendfood-woche,4,4337804,99.97695217391706
1675,Dessert extra,4,4337808,99.97704436522137
1676,Komplett Menü nur To Go,4,4337812,99.97713655652572
1677,Schnitzelwoche,4,4337816,99.97722874783005
1678,Speisenangebot0,4,4337820,99.97732093913439
1679,Ausgabe 2 -Poutine- canadian streetfood,4,4337824,99.9774131304387
1680,Abendangebot 15:00 - 17:00 Uhr,4,4337828,99.97750532174304
1681,Ausgabe 2 -Poutine- canadian streetfood Fleischlose Alternative,4,4337832,99.97759751304739
1682,Mensa Asia vegan,4,4337836,99.9776897043517
1683,www.weoneworld.de,4,4337840,99.97778189565604
1684,Komponente 4 - vegan,4,4337844,99.97787408696037
1685,zzzGrill,4,4337848,99.9779662782647
1686,Aktion: Rind,4,4337852,99.97805846956904
1687,Mittag 1 / lunch 1,4,4337856,99.97815066087337
1688,je Menü 3 mit drei Beilagen Beilagen,4,4337860,99.9782428521777
1689,Mittag 2 / lunch 2,4,4337864,99.97833504348202
1690,Nueltheke,4,4337868,99.97842723478637
1691,Menü 2 Campus cooking vor der hs mensa,4,4337872,99.9785194260907
1692,Hauptkomponente NEU,4,4337876,99.97861161739502
1693,Schwein Fisch MSC Fisch,4,4337880,99.97870380869935
1694,Campus Curry,4,4337884,99.97879600000368
1695,Highlight der Woche,4,4337888,99.97888819130803
1696,Dönerteller,4,4337892,99.97898038261235
1697,Aktionsgericht,3,4337895,99.9790495260906
1698,Angebot des Tages 3,3,4337898,99.97911866956885
1699,Kartoffeln und Co. Gemüse,3,4337901,99.9791878130471
1700,Turm 3b,3,4337904,99.97925695652535
1701,ASIA Aktionstage,3,4337907,99.97932610000359
1702,zzzFleischgericht,3,4337910,99.97939524348183
1703,Heute in der Cafeteria!!,3,4337913,99.97946438696009
1704,Garnituren,3,4337916,99.97953353043835
1705,Bayrische Woche,3,4337919,99.97960267391659
1706,"""Mit AIESEC um die Welt""",3,4337922,99.97967181739484
1707,Delicious take away #FRITTEN,3,4337925,99.97974096087309
1708,Delicious take away #FRITTEN Fleischlose Alternative,3,4337928,99.97981010435134
1709,Angebot zur Griechischen Woche,3,4337931,99.97987924782959
1710,Suppen/Eintöpfe,3,4337934,99.97994839130784
1711,xAktionen OG,3,4337937,99.98001753478609
1712,Tagesgericht (Vegetarisch/Vegan),3,4337940,99.98008667826433
1713,Pasta Bar,3,4337943,99.98015582174258
1714,Vegarisch,3,4337946,99.98022496522083
1715,Frisches vom Grill,3,4337949,99.98029410869907
1716,Angebot Food Hopper,3,4337952,99.98036325217733
1717,Empore,3,4337955,99.98043239565557
1718,Aktion Campus-Cooking,3,4337958,99.98050153913383
1719,Weihnachtsschmaus,3,4337961,99.98057068261208
1720,Wurstbeilage.,3,4337964,99.98063982609033
1721,Köstlichkeiten aus Wald & Wiese,3,4337967,99.98070896956858
1722,Garten Pide,3,4337970,99.98077811304682
1723,Hirtensandwich,3,4337973,99.98084725652507
1724,Couscous Bowl,3,4337976,99.98091640000332
1725,Taco Bowl,3,4337979,99.98098554348157
1726,Vollkornnudelsalat,3,4337982,99.98105468695981
1727,Curry Balls,3,4337985,99.98112383043807
1728,Mac & Cheese,3,4337988,99.98119297391631
1729,Plant Served Burger,3,4337991,99.98126211739456
1730,Sonnenblumen Burger,3,4337994,99.9813312608728
1731,Combo Burger + Fries,3,4337997,99.98140040435106
1732,Muffin,3,4338000,99.9814695478293
1733,Delicious take away #BUNT&GESUND,3,4338003,99.98153869130756
1734,Aktionsgericht Campus-Cooking,3,4338006,99.98160783478582
1735,zzzVeganes Gericht,3,4338009,99.98167697826406
1736,Tagesaktion vegan,3,4338012,99.9817461217423
1737,Angaebot 6,3,4338015,99.98181526522055
1738,Europa zu Gast,3,4338018,99.9818844086988
1739,Weihnachtsmenü I,3,4338021,99.98195355217705
1740,Oktoberfestteller,3,4338024,99.9820226956553
1741,Karotten-Ingwersuppe mit Kokosmilch,3,4338027,99.98209183913355
1742,Bauernfrühstück,3,4338030,99.9821609826118
1743,Crunchy Chicken Burger,3,4338033,99.98223012609004
1744,Unsere französischen Köche kochen für Sie,3,4338036,99.9822992695683
1745,Komponente 3   ,3,4338039,99.98236841304654
1746,WM-Essen,3,4338042,99.9824375565248
1747,Scharfer Start,3,4338045,99.98250670000304
1748,Pasta pro Portion oder nach Gewicht (pro 100g)   ,3,4338048,99.98257584348129
1749,Ausgabe 1 Mensaessen-To-Go an Ausgabe 1,3,4338051,99.98264498695953
1750,Angebot zur Oktoberfestwoche,3,4338054,99.98271413043778
1751,Ausgabe 1 Mensaessen-To-Go an Ausgabe 1 Fleischlose Alternative,3,4338057,99.98278327391604
1752,Ausgabe 1 Mensaessen to-go an der Ausgabe 1,3,4338060,99.98285241739428
1753,Ausgabe 1 Mensaessen to-go an der Ausgabe 1 Fleischlose Alternative,3,4338063,99.98292156087254
1754,Durch Deutschlands Regionen-Heute aus dem Badischen Land,3,4338066,99.98299070435078
1755,Ausgabe 2 crazy friesday -Poutine- canadian streetfood Fleischlose Alternative,3,4338069,99.98305984782904
1756,"Ausgabe 1 ""Pfälzer Genusswoche""",3,4338072,99.98312899130728
1757,"Ausgabe 1 ""Pfälzer Genusswoche"" Fleischlose Alternative",3,4338075,99.98319813478554
1758,WOK-Pfanne NEU,3,4338078,99.98326727826378
1759,Fischgericht NEU,3,4338081,99.98333642174202
1760,Angebot zum Erntedankfest,3,4338084,99.98340556522027
1761,Azubitag,3,4338087,99.98347470869852
1762,Böhmische Aktionstage,3,4338090,99.98354385217677
1763,Ausgabe 2 crazy friesday -Poutine- canadian streetfood,3,4338093,99.98361299565502
1764,Bayerische Woche,3,4338096,99.98368213913326
1765,Cheesecake,3,4338099,99.98375128261152
1766,Menü 2 Aktion „fisch und mee(h)r“,3,4338102,99.98382042608978
1767,Pasta - mensaVital,3,4338105,99.98388956956802
1768,Köche aus Prag in Aktion,3,4338108,99.98395871304628
1769,"  Balkan-Pilz­gu­lasch        1,80 € / 3,15 €  ",3,4338111,99.98402785652452
1770,WokVital,3,4338114,99.98409700000278
1771,x Abendessen Mensa X,3,4338117,99.98416614348102
1772,Pfannengericht am Grill,3,4338120,99.98423528695926
1773,Kalte Snacks,3,4338123,99.9843044304375
1774,Frischer Spargel am Grill,3,4338126,99.98437357391576
1775,Cafeteria Angebot          Mo-Do 08:00 - 15:00 Uhr          Fr        08:00 - 14:30 Uhr,3,4338129,99.984442717394
1776,Aktionswoche Duck döner,3,4338132,99.98451186087226
1777,Rind Schwein Geflügel,3,4338135,99.9845810043505
1778,Aktionswoche Bärlauchwoche,3,4338138,99.98465014782876
1779,Cafeteria Angebot von 8:00-15:00 Uhr !,3,4338141,99.984719291307
1780,Cafeteria Angebot von 8:00-15:30 Uhr !,3,4338144,99.98478843478526
1781,Pizza ,3,4338147,99.98485757826352
1782,"Pizza ""StraNa""",3,4338150,99.98492672174176
1783,Reserviert für Brückenbausymposium,3,4338153,99.98499586522
1784,Cafeteria Angebot 8:00 - 15:30 Uhr:,3,4338156,99.98506500869824
1785,Tagesangebot Fisch,3,4338159,99.9851341521765
1786, Hauptgericht HK 4 ,3,4338162,99.98520329565474
1787,Vegan MSC Fisch,3,4338165,99.985272439133
1788,Menü 1 Hamburger woche,3,4338168,99.98534158261124
1789,Cafeteria vegetarisch,3,4338171,99.9854107260895
1790,Frühlingshaft verpackt vom Osterhasen,3,4338174,99.98547986956774
1791,Suppenangebot Tagestipp,3,4338177,99.985549013046
1792,*Ausverkauft*,3,4338180,99.98561815652424
1793,Menü 2 Grill,3,4338183,99.9856873000025
1794,Menü 1 Grill,3,4338186,99.98575644348074
1795,Mensa Snack /  Theke 5,3,4338189,99.98582558695898
1796,Köttbullar,3,4338192,99.98589473043722
1797,Christmas Spezial,3,4338195,99.98596387391548
1798,Nordsee Seelachs Burger,2,4338197,99.98600996956765
1799,Weihnachtsmenü II,2,4338199,99.98605606521981
1800,Angebot in der 1.Etage! Pasta,2,4338201,99.98610216087198
1801,alles frisch - für den kleinen Appetit,2,4338203,99.98614825652415
1802,Herbstfestangebot im Erdgeschoss,2,4338205,99.98619435217631
1803,Angebot1,2,4338207,99.98624044782848
1804,Cafeteria Angebot von 8:00 - 16:30 Uhr :,2,4338209,99.98628654348065
1805,Unser Angebot zum Fit & Fun Tag,2,4338211,99.98633263913281
1806,Wildaktionsgericht,2,4338213,99.98637873478498
1807,Nudreltheke,2,4338215,99.98642483043714
1808,Chicken Burger,2,4338217,99.98647092608931
1809,[pizza]werkPizza11:30-14:30 UhrTo-Go,2,4338219,99.98651702174148
1810,Auf der Terrasse,2,4338221,99.98656311739364
1811,Beliebt &amp; Gern Gegessen,2,4338223,99.98660921304581
1812,Angebot  1,2,4338225,99.98665530869798
1813,Terrasse am Grill,2,4338227,99.98670140435014
1814,Hausgemachtes Sushi >> Wochenaktion,2,4338229,99.98674750000231
1815,Terrasse,2,4338231,99.98679359565446
1816,Cafeteria Bratwurst,2,4338233,99.98683969130664
1817,Grillmenü 2,2,4338235,99.9868857869588
1818,Speisenangebot3,2,4338237,99.98693188261096
1819,Menüauswahl,2,4338239,99.98697797826314
1820,Rakott krumpli,2,4338241,99.9870240739153
1821,Bacon-Cheese Burger,2,4338243,99.98707016956747
1822,Saganaki Feta,2,4338245,99.98711626521964
1823,Jambalaya,2,4338247,99.98716236087179
1824,Schnitzelburger,2,4338249,99.98720845652397
1825,Brötchen-Angebot   08:00-11:00 Uhr,2,4338251,99.98725455217613
1826,WM Essen-USA,2,4338253,99.98730064782829
1827,Tagesangebot Cafeteria Zebradiele,2,4338255,99.98734674348046
1828,Tagesangebot- Nur solange der Vorrat reicht,2,4338257,99.98739283913262
1829,Ab 14:00 Uhr,2,4338259,99.98743893478479
1830,Fish and Chips,2,4338261,99.98748503043696
1831,Menü Hamburger woche,2,4338263,99.98753112608912
1832,Wahlbuffet Spargel,2,4338265,99.98757722174129
1833,"Beilagen, Salate",2,4338267,99.98762331739346
1834,Abendangebot-ab 15.00 Uhr,2,4338269,99.98766941304562
1835,"BEILAGEN, SALATE",2,4338271,99.98771550869779
1836,Nudeltheke von 11.00 - 14.00 Uhr,2,4338273,99.98776160434996
1837,Menü 2 Aktionswoche,2,4338275,99.98780770000212
1838,Tagesgerichte,2,4338277,99.98785379565429
1839,Unsere Azubis kochen für Sie,2,4338279,99.98789989130645
1840,Ausgabe 1 Weihnachtsessen Fleischlose Alternative,2,4338281,99.98794598695862
1841,Azubi-Tag,2,4338283,99.98799208261079
1842,Geflügel Fisch,2,4338285,99.98803817826295
1843,Weihnachtsdessert,2,4338287,99.9880842739151
1844,Welt-Klimatag,2,4338289,99.98813036956729
1845,Angebot2,2,4338291,99.98817646521945
1846,Angebot Food - Hopper,2,4338293,99.9882225608716
1847,Vegetarisch Fisch Vegan MSC Fisch,2,4338295,99.98826865652379
1848,Tschechische Tage,2,4338297,99.98831475217594
1849,Cafeteria Angebot             Mo-Do 08:00 - 15:00 Uhr             Fr        08:00 - 14:30 Uhr,2,4338299,99.9883608478281
1850,Frische Pasta-Heute,2,4338301,99.98840694348029
1851,Pastasoße wahlweise,2,4338303,99.98845303913244
1852,Pastasoße wahlweise mit,2,4338305,99.98849913478462
1853,Pasta wahlweise,2,4338307,99.98854523043677
1854,Heute,2,4338309,99.98859132608894
1855,Aktion zum Tschechischen Tag,2,4338311,99.98863742174112
1856,Ofen - mensaVital,2,4338313,99.98868351739327
1857,Surf & Turf,2,4338315,99.98872961304544
1858,Battle Fleisch,2,4338317,99.9887757086976
1859,Schneller Teller 3,2,4338319,99.98882180434977
1860,Deutschland,2,4338321,99.98886790000194
1861,Pasta - mensaVital - Menü,2,4338323,99.9889139956541
1862,Cafeteria Angebot von 8:00-14:30 Uhr :,2,4338325,99.98896009130627
1863,Menü 1 Weihnachtsessen,2,4338327,99.98900618695843
1864,xX cafete⁵⁵ Xx,2,4338329,99.9890522826106
1865,! StuWe-Night !,2,4338331,99.98909837826277
1866,Cafeteria Angebot von 8:00.15:30 Uhr!,2,4338333,99.98914447391492
1867,Essen1,2,4338335,99.9891905695671
1868,Wok-Station,2,4338337,99.98923666521927
1869,Angebot 2 - Nur solange der Vorrat reicht,2,4338339,99.98928276087143
1870,Azubiessen,2,4338341,99.9893288565236
1871,Aktionstheke B,2,4338343,99.98937495217575
1872,Info 4,2,4338345,99.98942104782793
1873,Grillstation 3,2,4338347,99.9894671434801
1874,Tagessuppe:,2,4338349,99.98951323913225
1875,Zum Dessert,2,4338351,99.98955933478443
1876,Ausgabe 1 Weihnachtsessen,2,4338353,99.98960543043658
1877,Imbiss 5,2,4338355,99.98965152608875
1878,Pizza-Point,2,4338357,99.98969762174093
1879,Unsere Azubis kochen heute für Sie,2,4338359,99.98974371739308
1880,zZz Game Night zZz,2,4338361,99.98978981304525
1881,Aktion Spargel,2,4338363,99.98983590869742
1882,Cafeteria Angebot von 8:00 -16:30 Uhr,2,4338365,99.98988200434958
1883,"Cafeteria ""StraNa""",2,4338367,99.98992810000176
1884,"Heute kein Angebot mensaVital, dafür Ausgabe Asia-Theke",2,4338369,99.98997419565391
1885,Delicious take away #BOWL,2,4338371,99.99002029130608
1886,Cafeteria ,2,4338373,99.99006638695825
1887,Delicious take away #BUNT&GESUND Fleischlose Alternative,2,4338375,99.99011248261041
1888,Delicious take away #PASTA,2,4338377,99.99015857826258
1889,Delicious take away #PASTA Fleischlose Alternative,2,4338379,99.99020467391475
1890,Essen 1-Sächsische Woche,2,4338381,99.99025076956691
1891,Essen 1 - GO-Next,2,4338383,99.99029686521908
1892,Speisenangebot 4,2,4338385,99.99034296087125
1893,Essen 4 - Oktoberfest,2,4338387,99.99038905652341
1894,Tagesangebot-Nur solange der Vorrat reicht,2,4338389,99.99043515217558
1895,Heiße Theke - Pastatheke,2,4338391,99.99048124782774
1896,Aktionstheke A,2,4338393,99.99052734347991
1897,Essen w,2,4338395,99.99057343913206
1898,Aktion Tandem heute,2,4338397,99.99061953478424
1899,Menü 2 ..,2,4338399,99.99066563043641
1900,zzzFischgericht,2,4338401,99.99071172608858
1901,Italien,2,4338403,99.99075782174074
1902,Angebot für interne Gäste,2,4338405,99.9908039173929
1903,Nacht der Klänge Poolbar,2,4338407,99.99085001304508
1904,Kartoffeln und Co. Stärke,2,4338409,99.99089610869724
1905,Essen M2,2,4338411,99.9909422043494
1906,Aktionstjheke,2,4338413,99.99098830000158
1907,Cafeteria Herzhaft,2,4338415,99.99103439565373
1908,Das grüne Glück,2,4338417,99.9910804913059
1909,Grillfest: Vegane Tortellini,2,4338419,99.99112658695807
1910,Burger am Wok,2,4338421,99.99117268261023
1911,Bio-Stärkebeilage,2,4338423,99.9912187782624
1912,Eintopf /( Suppe,2,4338425,99.99126487391456
1913,Ökoessen 5,2,4338427,99.99131096956673
1914,Tag der gesunden Ernährung,2,4338429,99.9913570652189
1915,Tagessupe,2,4338431,99.99140316087106
1916,Essen M1,2,4338433,99.99144925652323
1917,Bio-Gemüse,2,4338435,99.99149535217539
1918,Nacht der Klänge am Grill,2,4338437,99.99154144782756
1919,Hinweis Für Displays,2,4338439,99.99158754347972
1920,zzzHauptkomponenten,2,4338441,99.99163363913189
1921,Aktionsstand .,2,4338443,99.99167973478406
1922,Schweiz,2,4338445,99.99172583043622
1923,Pizza .,2,4338447,99.99177192608839
1924,Unser Angebot To Go,2,4338449,99.99181802174056
1925,Kombi-Angebot,2,4338451,99.99186411739271
1926,Beilagen Mensen Preis 1,2,4338453,99.99191021304489
1927,Änderungen vorbehalten !,2,4338455,99.99195630869706
1928,Cafeteria Menü vegan,2,4338457,99.99200240434921
1929,Frankreich,2,4338459,99.99204850000139
1930,Spanien,2,4338461,99.99209459565354
1931,Forum_TOGO,2,4338463,99.99214069130572
1932,Tellergericht 4 d,2,4338465,99.99218678695789
1933,Info:,2,4338467,99.99223288261004
1934,"!Ausgabe an einem neuen Ort! Hausgemachte Pasta, heute",2,4338469,99.99227897826222
1935,Dessert 4,2,4338471,99.99232507391437
1936,QUERBEET | MG Nord 11.30 - 14.00 Uhr,2,4338473,99.99237116956654
1937,Ausgabe 2 Pfälzer Gericht der Woche,1,4338474,99.99239421739262
1938,Tagesempfehlung,1,4338475,99.99241726521872
1939,zzzSmoothies,1,4338476,99.9924403130448
1940,Weihnachtsmarkt...,1,4338477,99.99246336087087
1941,Delicious take away #CURRY Fleischlose Alternative,1,4338478,99.99248640869696
1942,HEIMSPIEL | MG Nord 11.30 - 21.00 Uhr,1,4338479,99.99250945652304
1943,"MEISTERWERK | EG Nord, 11.30 - 14.30 Uhr",1,4338480,99.99253250434913
1944,Ausgabe 1 Weihnachtsessen To-Go,1,4338481,99.9925555521752
1945,Ausgabe 2 Pfälzer Gericht der Woche Fleischlose Alternative,1,4338482,99.9925786000013
1946,Frohe Weihnachten und einen guten Rutsch...,1,4338483,99.99260164782737
1947,Pizza groß,1,4338484,99.99262469565345
1948,Angrgot 2,1,4338485,99.99264774347954
1949,Aktionsessen Oktoberfest,1,4338486,99.99267079130563
1950,Essen 4 - Oktoberfest TP,1,4338487,99.9926938391317
1951,Tagesangebot - nur solange der Vorrat reicht,1,4338488,99.9927168869578
1952,Südamerika,1,4338489,99.99273993478387
1953,Aktion-Sächsische Woche,1,4338490,99.99276298260995
1954,Heute am Aktionsstand 1,1,4338491,99.99278603043604
1955,Land Japan,1,4338492,99.99280907826213
